Date,Region,Product,Quantity,UnitPrice,StoreLocation,CustomerType,Discount,Salesperson,TotalPrice,PaymentMethod,Promotion,Returned,OrderID,CustomerName,ShippingCost,OrderDate,DeliveryDate,RegionManager,Revenue,DeliveryDays,ShippingBuckets
08-01-2023,West,Printer,19,67.49,Store C,Retail,0,Frank,1282.31,Debit Card,SAVE10,0,REG101275,Cust 8300,32.04,08-01-2023,08-11-2023,Wendy,1282.31,10,Upper Medium
01-06-2023,Central,Tablet,11,25.67,Store C,Retail,0.15,Carlos,240.0145,Credit Card,SAVE10,0,REG101276,Cust 9557,30.12,01-06-2023,01-08-2023,Cameron,240.0145,2,Upper Medium
05-02-2025,Central,Phone,4,368.69,Store D,Wholesale,0,Diana,1474.76,Gift Card,WINTER15,0,REG101277,Cust 8787,48.57,05-02-2025,05-06-2025,Cameron,1474.76,4,High
09-10-2024,East,Laptop,14,85.54,Store B,Wholesale,0,Frank,1197.56,Gift Card,FREESHIP,0,REG101279,Cust 2719,16.08,09-10-2024,9/14/2024,Eric,1197.56,4,Lower Medium
04-05-2024,Central,Chair,9,267.6,Store D,Retail,0.15,Eva,2047.14,Credit Card,FREESHIP,0,REG101280,Cust 6203,8.48,04-05-2024,04-10-2024,Cameron,2047.14,5,Low
7/26/2023,East,Desk,15,261.85,Store D,Wholesale,0.15,Diana,3338.5875,Online,SAVE10,0,REG101281,Cust 9151,40.68,7/26/2023,7/31/2023,Eric,3338.5875,5,High
11-12-2023,East,Printer,11,199.57,Store A,Retail,0.05,Bob,2085.5065,Debit Card,SAVE10,0,REG101282,Cust 5096,48.94,11-12-2023,11/14/2023,Eric,2085.5065,2,High
4/18/2025,Central,Phone,5,504.96,Store C,Retail,0.05,Diana,2398.56,Gift Card,FREESHIP,0,REG101283,Cust 4250,22.12,4/18/2025,4/20/2025,Cameron,2398.56,2,Medium
12-12-2024,West,Printer,17,495.13,Store D,Wholesale,0.1,Alice,7575.489,Online,FREESHIP,1,REG101285,Cust 6063,26.37,12-12-2024,12/21/2024,Wendy,0,9,Medium
05-07-2025,West,Phone,14,142.05,Store D,Retail,0.05,Frank,1889.265,Gift Card,SAVE10,0,REG101286,Cust 7604,33.65,05-07-2025,5/13/2025,Wendy,1889.265,6,Upper Medium
5/19/2025,West,Chair,7,338.42,Store B,Retail,0.15,Alice,2013.599,Online,FREESHIP,0,REG101289,Cust 8770,5.82,5/19/2025,5/21/2025,Wendy,2013.599,2,Low
09-01-2024,North,Tablet,14,297.56,Store B,Wholesale,0.1,Diana,3749.256,Debit Card,FREESHIP,0,REG101292,Cust 4450,31.44,09-01-2024,09-08-2024,Ryan,3749.256,7,Upper Medium
01-10-2024,North,Printer,19,219.7,Store A,Retail,0,Alice,4174.3,Cash,FREESHIP,0,REG101296,Cust 9365,15.38,01-10-2024,1/16/2024,Ryan,4174.3,6,Lower Medium
5/17/2025,South,Phone,6,94.34,Store C,Retail,0.05,Alice,537.738,Cash,WINTER15,1,REG101297,Cust 1392,49.26,5/17/2025,5/23/2025,Sophie,0,6,High
7/26/2024,Central,Laptop,9,486.58,Store A,Retail,0.15,Alice,3722.337,Online,FREESHIP,0,REG101298,Cust 3474,38.72,7/26/2024,7/30/2024,Cameron,3722.337,4,Upper Medium
12/26/2024,South,Desk,12,578.86,Store D,Retail,0.15,Frank,5904.372,Cash,FREESHIP,0,REG101299,Cust 2111,25.84,12/26/2024,01-03-2025,Sophie,5904.372,8,Medium
1/23/2025,East,Tablet,7,196.88,Store C,Retail,0,Diana,1378.16,Debit Card,SAVE10,0,REG101300,Cust 9506,44.92,1/23/2025,1/31/2025,Eric,1378.16,8,High
03-04-2025,Central,Tablet,11,447.38,Store D,Wholesale,0,Alice,4921.18,Gift Card,SAVE10,0,REG101302,Cust 7035,36.72,03-04-2025,03-11-2025,Cameron,4921.18,7,Upper Medium
9/19/2024,Central,Desk,2,27.64,Store B,Retail,0.15,Frank,46.988,Credit Card,FREESHIP,0,REG101304,Cust 3291,21.73,9/19/2024,9/28/2024,Cameron,46.988,9,Medium
9/23/2023,North,Monitor,17,439.3,Store B,Retail,0,Frank,7468.1,Online,FREESHIP,0,REG101305,Cust 5258,12.87,9/23/2023,9/26/2023,Ryan,7468.1,3,Lower Medium
12/31/2024,East,Printer,15,573.81,Store C,Retail,0,Alice,8607.15,Gift Card,SAVE10,0,REG101306,Cust 4715,35.87,12/31/2024,01-02-2025,Eric,8607.15,2,Upper Medium
1/23/2024,North,Desk,19,360.06,Store C,Wholesale,0.05,Eva,6499.083,Debit Card,FREESHIP,0,REG101307,Cust 3106,33.19,1/23/2024,1/31/2024,Ryan,6499.083,8,Upper Medium
07-01-2023,East,Chair,19,161.13,Store A,Wholesale,0,Diana,3061.47,Credit Card,FREESHIP,0,REG101309,Cust 9182,5.46,07-01-2023,07-06-2023,Eric,3061.47,5,Low
3/22/2025,South,Laptop,11,29.6,Store D,Retail,0.15,Carlos,276.76,Cash,FREESHIP,1,REG101310,Cust 6299,34.96,3/22/2025,3/25/2025,Sophie,0,3,Upper Medium
02-07-2025,South,Laptop,16,172.89,Store B,Wholesale,0.15,Diana,2351.304,Credit Card,FREESHIP,1,REG101311,Cust 9628,41.87,02-07-2025,2/15/2025,Sophie,0,8,High
10/18/2023,North,Phone,5,48.06,Store A,Wholesale,0,Alice,240.3,Gift Card,FREESHIP,0,REG101312,Cust 3831,19.17,10/18/2023,10/26/2023,Ryan,240.3,8,Lower Medium
03-08-2025,South,Laptop,4,24.58,Store B,Wholesale,0.15,Carlos,83.572,Debit Card,WINTER15,0,REG101314,Cust 3939,39.87,03-08-2025,3/17/2025,Sophie,83.572,9,Upper Medium
07-03-2023,West,Desk,2,504.82,Store D,Retail,0,Carlos,1009.64,Debit Card,FREESHIP,0,REG101315,Cust 7916,25.54,07-03-2023,07-08-2023,Wendy,1009.64,5,Medium
11/15/2023,North,Tablet,17,275.89,Store B,Wholesale,0.1,Bob,4221.117,Gift Card,FREESHIP,0,REG101316,Cust 2477,15.43,11/15/2023,11/22/2023,Ryan,4221.117,7,Lower Medium
02-10-2024,West,Desk,9,130.57,Store C,Wholesale,0.1,Eva,1057.617,Cash,WINTER15,0,REG101317,Cust 3781,37.14,02-10-2024,2/17/2024,Wendy,1057.617,7,Upper Medium
09-09-2023,West,Tablet,18,222.66,Store C,Wholesale,0.05,Alice,3807.486,Gift Card,SAVE10,0,REG101319,Cust 1969,12.91,09-09-2023,09-12-2023,Wendy,3807.486,3,Lower Medium
3/19/2023,East,Phone,13,374.05,Store D,Wholesale,0.05,Diana,4619.5175,Debit Card,FREESHIP,0,REG101320,Cust 4494,26.32,3/19/2023,3/26/2023,Eric,4619.5175,7,Medium
12/31/2024,Central,Printer,11,331.29,Store B,Wholesale,0.1,Alice,3279.771,Credit Card,WINTER15,0,REG101321,Cust 8850,6.22,12/31/2024,01-02-2025,Cameron,3279.771,2,Low
11/24/2023,Central,Phone,5,533.52,Store D,Wholesale,0,Carlos,2667.6,Credit Card,FREESHIP,1,REG101322,Cust 3061,9.08,11/24/2023,11/26/2023,Cameron,0,2,Low
5/15/2025,East,Chair,10,492.24,Store A,Retail,0,Alice,4922.4,Gift Card,WINTER15,0,REG101323,Cust 4732,38.89,5/15/2025,5/22/2025,Eric,4922.4,7,Upper Medium
04-06-2025,South,Tablet,9,543.57,Store D,Retail,0.15,Diana,4158.3105,Debit Card,SAVE10,0,REG101324,Cust 9889,7.54,04-06-2025,04-11-2025,Sophie,4158.3105,5,Low
02-06-2024,South,Desk,17,141.76,Store D,Wholesale,0.1,Bob,2168.928,Cash,WINTER15,1,REG101325,Cust 2165,9.98,02-06-2024,2/14/2024,Sophie,0,8,Low
5/14/2025,North,Laptop,12,502.7,Store D,Wholesale,0.1,Alice,5429.16,Credit Card,FREESHIP,0,REG101326,Cust 6121,6.49,5/14/2025,5/20/2025,Ryan,5429.16,6,Low
1/13/2023,East,Tablet,10,155.43,Store D,Wholesale,0.05,Frank,1476.585,Gift Card,WINTER15,0,REG101327,Cust 4071,26.49,1/13/2023,1/18/2023,Eric,1476.585,5,Medium
2/19/2024,North,Tablet,18,203.73,Store B,Wholesale,0,Carlos,3667.14,Gift Card,SAVE10,1,REG101328,Cust 5249,24.98,2/19/2024,2/28/2024,Ryan,0,9,Medium
9/17/2024,Central,Chair,2,442.03,Store B,Retail,0.15,Carlos,751.451,Debit Card,WINTER15,0,REG101330,Cust 9314,28.71,9/17/2024,9/19/2024,Cameron,751.451,2,Medium
05-07-2023,North,Phone,7,82.91,Store A,Retail,0.05,Eva,551.3515,Debit Card,WINTER15,1,REG101331,Cust 7703,17.03,05-07-2023,5/17/2023,Ryan,0,10,Lower Medium
12-12-2023,North,Phone,13,468.16,Store B,Retail,0.15,Alice,5173.168,Cash,SAVE10,0,REG101332,Cust 8367,29.11,12-12-2023,12/21/2023,Ryan,5173.168,9,Medium
03-11-2025,Central,Tablet,3,11.32,Store C,Retail,0.05,Eva,32.262,Online,WINTER15,0,REG101333,Cust 7872,16.39,03-11-2025,3/14/2025,Cameron,32.262,3,Lower Medium
7/28/2024,West,Tablet,6,61.06,Store D,Wholesale,0,Bob,366.36,Debit Card,SAVE10,1,REG101335,Cust 1007,49.09,7/28/2024,08-05-2024,Wendy,0,8,High
07-11-2024,South,Tablet,14,98.06,Store A,Wholesale,0.1,Alice,1235.556,Debit Card,SAVE10,1,REG101336,Cust 1946,10.34,07-11-2024,7/21/2024,Sophie,0,10,Lower Medium
3/19/2024,East,Laptop,16,90.3,Store C,Wholesale,0.05,Diana,1372.56,Online,WINTER15,0,REG101338,Cust 6499,25.25,3/19/2024,3/24/2024,Eric,1372.56,5,Medium
12/25/2023,Central,Tablet,18,470.91,Store C,Wholesale,0.1,Eva,7628.742,Gift Card,FREESHIP,0,REG101339,Cust 1420,14.87,12/25/2023,12/29/2023,Cameron,7628.742,4,Lower Medium
12-03-2024,South,Monitor,12,383.45,Store C,Retail,0,Bob,4601.4,Debit Card,FREESHIP,0,REG101340,Cust 6744,11.62,12-03-2024,12-05-2024,Sophie,4601.4,2,Lower Medium
09-08-2023,East,Tablet,20,293.94,Store B,Retail,0.15,Alice,4996.98,Credit Card,SAVE10,0,REG101341,Cust 5690,9.29,09-08-2023,9/15/2023,Eric,4996.98,7,Low
01-05-2024,East,Desk,2,454.01,Store B,Wholesale,0,Diana,908.02,Online,WINTER15,0,REG101342,Cust 1265,9.78,01-05-2024,01-07-2024,Eric,908.02,2,Low
02-11-2025,North,Monitor,12,141.61,Store B,Wholesale,0,Frank,1699.32,Credit Card,WINTER15,0,REG101344,Cust 4442,11.72,02-11-2025,2/21/2025,Ryan,1699.32,10,Lower Medium
6/17/2023,South,Chair,6,332.18,Store B,Wholesale,0.1,Bob,1793.772,Online,WINTER15,0,REG101345,Cust 2975,21.95,6/17/2023,6/21/2023,Sophie,1793.772,4,Medium
02-03-2024,Central,Laptop,8,27.01,Store C,Wholesale,0.05,Eva,205.276,Online,FREESHIP,1,REG101348,Cust 8639,42.65,02-03-2024,02-09-2024,Cameron,0,6,High
3/31/2023,North,Tablet,9,78.8,Store D,Retail,0.1,Alice,638.28,Online,FREESHIP,0,REG101349,Cust 9878,9.29,3/31/2023,04-10-2023,Ryan,638.28,10,Low
09-10-2023,Central,Printer,4,306.06,Store C,Wholesale,0.05,Carlos,1163.028,Gift Card,SAVE10,1,REG101351,Cust 4009,32.75,09-10-2023,9/13/2023,Cameron,0,3,Upper Medium
1/29/2024,South,Tablet,12,164.22,Store C,Retail,0,Bob,1970.64,Credit Card,FREESHIP,0,REG101352,Cust 6499,21.46,1/29/2024,02-03-2024,Sophie,1970.64,5,Medium
3/21/2024,North,Tablet,20,336.29,Store C,Retail,0,Eva,6725.8,Gift Card,FREESHIP,0,REG101353,Cust 4389,25.02,3/21/2024,3/30/2024,Ryan,6725.8,9,Medium
08-03-2024,West,Tablet,7,180.25,Store D,Retail,0.1,Diana,1135.575,Gift Card,WINTER15,0,REG101354,Cust 2008,36.79,08-03-2024,08-05-2024,Wendy,1135.575,2,Upper Medium
05-05-2025,North,Monitor,1,21.75,Store C,Retail,0,Alice,21.75,Cash,FREESHIP,0,REG101355,Cust 6509,7.35,05-05-2025,5/14/2025,Ryan,21.75,9,Low
5/26/2023,Central,Chair,7,220.9,Store A,Wholesale,0.15,Bob,1314.355,Gift Card,FREESHIP,0,REG101357,Cust 4414,15.25,5/26/2023,06-05-2023,Cameron,1314.355,10,Lower Medium
7/15/2024,East,Chair,1,364.27,Store A,Retail,0.1,Alice,327.843,Debit Card,WINTER15,0,REG101358,Cust 6409,8.91,7/15/2024,7/22/2024,Eric,327.843,7,Low
9/29/2024,North,Tablet,18,589,Store B,Wholesale,0.1,Diana,9541.8,Cash,WINTER15,0,REG101360,Cust 6790,37.78,9/29/2024,10-08-2024,Ryan,9541.8,9,Upper Medium
10/25/2024,South,Desk,16,249.45,Store C,Wholesale,0.1,Alice,3592.08,Cash,FREESHIP,0,REG101361,Cust 4045,20.92,10/25/2024,11-01-2024,Sophie,3592.08,7,Medium
01-06-2025,North,Monitor,20,440.32,Store C,Retail,0.05,Alice,8366.08,Debit Card,SAVE10,1,REG101362,Cust 1258,6.17,01-06-2025,1/16/2025,Ryan,0,10,Low
11/25/2024,North,Chair,20,286.66,Store D,Retail,0.1,Carlos,5159.88,Debit Card,WINTER15,0,REG101366,Cust 2153,15.54,11/25/2024,11/29/2024,Ryan,5159.88,4,Lower Medium
01-06-2025,North,Printer,13,483.63,Store A,Retail,0.05,Carlos,5972.8305,Cash,FREESHIP,0,REG101367,Cust 9189,18.22,01-06-2025,1/15/2025,Ryan,5972.8305,9,Lower Medium
02-07-2024,East,Printer,10,452.21,Store A,Retail,0.1,Eva,4069.89,Cash,WINTER15,0,REG101369,Cust 8707,15.87,02-07-2024,2/17/2024,Eric,4069.89,10,Lower Medium
8/24/2023,East,Laptop,4,520,Store A,Retail,0,Eva,2080,Credit Card,WINTER15,0,REG101371,Cust 6036,18.25,8/24/2023,09-02-2023,Eric,2080,9,Lower Medium
12-06-2024,South,Chair,11,571.07,Store A,Retail,0,Frank,6281.77,Gift Card,SAVE10,0,REG101372,Cust 5504,12.6,12-06-2024,12-11-2024,Sophie,6281.77,5,Lower Medium
12-08-2023,East,Tablet,11,65.57,Store D,Retail,0.1,Diana,649.143,Debit Card,SAVE10,1,REG101373,Cust 1161,30.43,12-08-2023,12/14/2023,Eric,0,6,Upper Medium
05-12-2023,South,Tablet,4,397.02,Store A,Wholesale,0,Frank,1588.08,Cash,FREESHIP,0,REG101374,Cust 5420,23.25,05-12-2023,5/20/2023,Sophie,1588.08,8,Medium
4/24/2025,West,Laptop,10,169.35,Store B,Retail,0.05,Alice,1608.825,Credit Card,WINTER15,0,REG101375,Cust 7745,44.91,4/24/2025,4/27/2025,Wendy,1608.825,3,High
4/23/2023,Central,Tablet,9,340.44,Store D,Retail,0.05,Carlos,2910.762,Debit Card,FREESHIP,1,REG101376,Cust 4365,36.68,4/23/2023,05-03-2023,Cameron,0,10,Upper Medium
1/18/2023,North,Monitor,1,120.2,Store D,Retail,0.05,Carlos,114.19,Online,WINTER15,0,REG101377,Cust 3291,44.99,1/18/2023,1/21/2023,Ryan,114.19,3,High
12/23/2024,West,Tablet,10,170.72,Store A,Wholesale,0.05,Frank,1621.84,Online,FREESHIP,0,REG101379,Cust 2667,29.18,12/23/2024,01-02-2025,Wendy,1621.84,10,Medium
3/18/2025,Central,Chair,4,481.86,Store B,Wholesale,0,Bob,1927.44,Online,FREESHIP,0,REG101381,Cust 7404,21.92,3/18/2025,3/23/2025,Cameron,1927.44,5,Medium
5/29/2024,East,Tablet,6,57.4,Store C,Wholesale,0.1,Eva,309.96,Debit Card,FREESHIP,0,REG101383,Cust 1043,26.42,5/29/2024,06-08-2024,Eric,309.96,10,Medium
3/22/2025,Central,Desk,11,365.75,Store D,Wholesale,0.05,Bob,3822.0875,Debit Card,FREESHIP,1,REG101385,Cust 4461,8.37,3/22/2025,3/27/2025,Cameron,0,5,Low
8/17/2024,East,Phone,7,106.88,Store C,Retail,0.05,Diana,710.752,Cash,WINTER15,1,REG101386,Cust 4390,26.12,8/17/2024,8/24/2024,Eric,0,7,Medium
06-02-2024,South,Printer,2,250.98,Store B,Wholesale,0.1,Eva,451.764,Online,WINTER15,0,REG101387,Cust 9451,18.8,06-02-2024,06-12-2024,Sophie,451.764,10,Lower Medium
5/19/2024,West,Monitor,18,369.79,Store A,Wholesale,0.05,Eva,6323.409,Cash,FREESHIP,1,REG101389,Cust 3487,16.4,5/19/2024,5/23/2024,Wendy,0,4,Lower Medium
03-02-2023,West,Desk,15,166.24,Store D,Wholesale,0.1,Diana,2244.24,Debit Card,SAVE10,0,REG101390,Cust 7613,9.86,03-02-2023,03-05-2023,Wendy,2244.24,3,Low
06-05-2024,North,Chair,5,473.28,Store A,Retail,0,Diana,2366.4,Credit Card,SAVE10,1,REG101393,Cust 5620,30.69,06-05-2024,6/15/2024,Ryan,0,10,Upper Medium
09-01-2024,North,Chair,16,401.83,Store B,Retail,0,Eva,6429.28,Cash,FREESHIP,0,REG101394,Cust 4101,21.54,09-01-2024,09-05-2024,Ryan,6429.28,4,Medium
9/21/2024,North,Phone,10,269.29,Store C,Retail,0,Eva,2692.9,Debit Card,SAVE10,0,REG101395,Cust 8828,14.09,9/21/2024,9/30/2024,Ryan,2692.9,9,Lower Medium
01-04-2023,West,Monitor,15,439.89,Store D,Retail,0.15,Diana,5608.5975,Online,FREESHIP,0,REG101397,Cust 1081,49.71,01-04-2023,01-08-2023,Wendy,5608.5975,4,High
2/27/2025,East,Monitor,18,432.52,Store D,Retail,0.05,Bob,7396.092,Credit Card,SAVE10,1,REG101400,Cust 2372,34.19,2/27/2025,03-04-2025,Eric,0,5,Upper Medium
9/23/2024,West,Printer,3,360.93,Store B,Wholesale,0.15,Diana,920.3715,Debit Card,WINTER15,0,REG101401,Cust 2741,35.61,9/23/2024,9/29/2024,Wendy,920.3715,6,Upper Medium
1/19/2025,Central,Tablet,4,68.04,Store C,Wholesale,0,Bob,272.16,Online,FREESHIP,0,REG101403,Cust 6301,18.72,1/19/2025,1/28/2025,Cameron,272.16,9,Lower Medium
05-08-2024,East,Desk,15,31.81,Store C,Wholesale,0.15,Eva,405.5775,Cash,SAVE10,0,REG101406,Cust 8272,23.61,05-08-2024,05-10-2024,Eric,405.5775,2,Medium
9/18/2023,South,Printer,14,268.32,Store D,Retail,0,Frank,3756.48,Online,WINTER15,0,REG101407,Cust 7302,43.14,9/18/2023,9/27/2023,Sophie,3756.48,9,High
04-05-2025,Central,Tablet,19,350.12,Store D,Retail,0.05,Alice,6319.666,Credit Card,FREESHIP,0,REG101408,Cust 6716,48.98,04-05-2025,4/13/2025,Cameron,6319.666,8,High
9/13/2023,Central,Desk,9,329.15,Store A,Retail,0.05,Diana,2814.2325,Gift Card,FREESHIP,0,REG101409,Cust 5484,29.41,9/13/2023,9/15/2023,Cameron,2814.2325,2,Medium
6/28/2024,East,Monitor,1,577.07,Store C,Wholesale,0.05,Frank,548.2165,Online,WINTER15,0,REG101410,Cust 4652,22.97,6/28/2024,07-06-2024,Eric,548.2165,8,Medium
5/13/2023,South,Laptop,18,331.45,Store D,Retail,0.15,Alice,5071.185,Cash,WINTER15,1,REG101412,Cust 3559,32.92,5/13/2023,5/18/2023,Sophie,0,5,Upper Medium
05-07-2025,East,Laptop,1,421.26,Store D,Retail,0.1,Eva,379.134,Debit Card,FREESHIP,0,REG101413,Cust 1287,36.34,05-07-2025,5/15/2025,Eric,379.134,8,Upper Medium
3/22/2025,North,Tablet,4,555.02,Store B,Retail,0.1,Diana,1998.072,Cash,SAVE10,0,REG101414,Cust 5444,45.25,3/22/2025,3/27/2025,Ryan,1998.072,5,High
6/24/2024,South,Laptop,19,254.03,Store C,Wholesale,0,Frank,4826.57,Online,SAVE10,1,REG101415,Cust 4018,11.21,6/24/2024,07-02-2024,Sophie,0,8,Lower Medium
04-01-2024,West,Desk,7,241.35,Store B,Wholesale,0.1,Diana,1520.505,Credit Card,SAVE10,0,REG101417,Cust 6620,42.43,04-01-2024,04-10-2024,Wendy,1520.505,9,High
3/30/2023,East,Tablet,1,419.1,Store B,Wholesale,0.1,Carlos,377.19,Gift Card,SAVE10,1,REG101419,Cust 4812,38.81,3/30/2023,04-06-2023,Eric,0,7,Upper Medium
3/26/2025,East,Laptop,13,138.72,Store D,Wholesale,0.15,Carlos,1532.856,Cash,WINTER15,1,REG101420,Cust 8389,17.89,3/26/2025,3/28/2025,Eric,0,2,Lower Medium
8/22/2023,West,Monitor,8,461.04,Store B,Retail,0,Alice,3688.32,Online,FREESHIP,0,REG101421,Cust 4529,13.62,8/22/2023,8/24/2023,Wendy,3688.32,2,Lower Medium
4/16/2024,South,Phone,6,524.19,Store D,Retail,0.15,Frank,2673.369,Cash,WINTER15,0,REG101422,Cust 2365,31.04,4/16/2024,4/20/2024,Sophie,2673.369,4,Upper Medium
05-11-2025,Central,Chair,16,305.21,Store A,Wholesale,0.1,Alice,4395.024,Debit Card,SAVE10,0,REG101423,Cust 6361,33.37,05-11-2025,5/19/2025,Cameron,4395.024,8,Upper Medium
05-10-2023,East,Phone,18,580.42,Store A,Wholesale,0.05,Bob,9925.182,Online,SAVE10,0,REG101426,Cust 4392,37.81,05-10-2023,5/17/2023,Eric,9925.182,7,Upper Medium
6/22/2024,Central,Monitor,18,91.55,Store C,Retail,0.1,Alice,1483.11,Debit Card,FREESHIP,0,REG101427,Cust 4404,32.54,6/22/2024,6/29/2024,Cameron,1483.11,7,Upper Medium
3/29/2025,West,Tablet,13,113.78,Store C,Wholesale,0.1,Eva,1331.226,Online,FREESHIP,0,REG101428,Cust 2981,28.07,3/29/2025,04-07-2025,Wendy,1331.226,9,Medium
4/18/2023,North,Tablet,16,477.91,Store A,Wholesale,0,Carlos,7646.56,Credit Card,WINTER15,0,REG101429,Cust 3571,21.89,4/18/2023,4/23/2023,Ryan,7646.56,5,Medium
02-07-2023,Central,Laptop,14,306.39,Store A,Retail,0.1,Eva,3860.514,Cash,WINTER15,0,REG101430,Cust 2592,38.73,02-07-2023,02-09-2023,Cameron,3860.514,2,Upper Medium
07-04-2023,East,Phone,6,346.86,Store C,Retail,0.05,Eva,1977.102,Gift Card,FREESHIP,0,REG101432,Cust 6600,29.18,07-04-2023,07-12-2023,Eric,1977.102,8,Medium
7/31/2023,Central,Desk,14,223.26,Store B,Wholesale,0.1,Alice,2813.076,Credit Card,WINTER15,0,REG101433,Cust 6899,12.88,7/31/2023,08-03-2023,Cameron,2813.076,3,Lower Medium
4/20/2023,North,Desk,6,529.1,Store D,Wholesale,0,Eva,3174.6,Debit Card,WINTER15,0,REG101434,Cust 1563,5.13,4/20/2023,4/27/2023,Ryan,3174.6,7,Low
10-08-2024,Central,Tablet,11,97.34,Store D,Wholesale,0.1,Carlos,963.666,Debit Card,SAVE10,0,REG101435,Cust 6733,10.61,10-08-2024,10-11-2024,Cameron,963.666,3,Lower Medium
1/25/2024,East,Chair,11,422.89,Store B,Retail,0.1,Frank,4186.611,Credit Card,SAVE10,0,REG101436,Cust 7635,45.89,1/25/2024,1/27/2024,Eric,4186.611,2,High
10/24/2024,Central,Printer,9,459.65,Store B,Retail,0.1,Bob,3723.165,Gift Card,WINTER15,1,REG101438,Cust 1462,22.24,10/24/2024,11-01-2024,Cameron,0,8,Medium
11/16/2023,West,Monitor,8,493.35,Store A,Retail,0.1,Alice,3552.12,Cash,FREESHIP,1,REG101439,Cust 1376,12.86,11/16/2023,11/20/2023,Wendy,0,4,Lower Medium
3/31/2024,South,Laptop,13,428.59,Store D,Retail,0,Bob,5571.67,Cash,FREESHIP,0,REG101440,Cust 6542,23.89,3/31/2024,04-08-2024,Sophie,5571.67,8,Medium
2/13/2023,East,Laptop,7,242.11,Store C,Wholesale,0.05,Eva,1610.0315,Debit Card,WINTER15,0,REG101441,Cust 1186,47.19,2/13/2023,2/18/2023,Eric,1610.0315,5,High
9/20/2023,South,Tablet,17,477.38,Store C,Retail,0.05,Alice,7709.687,Gift Card,FREESHIP,0,REG101442,Cust 4386,35.28,9/20/2023,9/27/2023,Sophie,7709.687,7,Upper Medium
6/27/2023,South,Chair,3,261.6,Store D,Retail,0.05,Diana,745.56,Cash,WINTER15,0,REG101443,Cust 6708,42.11,6/27/2023,07-07-2023,Sophie,745.56,10,High
04-02-2025,Central,Laptop,6,416.2,Store A,Wholesale,0.05,Alice,2372.34,Cash,WINTER15,1,REG101444,Cust 6354,44.14,04-02-2025,04-06-2025,Cameron,0,4,High
4/16/2025,North,Printer,15,99.66,Store A,Wholesale,0,Eva,1494.9,Cash,FREESHIP,0,REG101445,Cust 3477,27.55,4/16/2025,4/26/2025,Ryan,1494.9,10,Medium
6/23/2025,East,Phone,20,243.47,Store A,Wholesale,0.05,Alice,4625.93,Gift Card,FREESHIP,1,REG101447,Cust 4250,32.28,6/23/2025,07-03-2025,Eric,0,10,Upper Medium
12-01-2023,Central,Desk,11,347.38,Store C,Wholesale,0.05,Eva,3630.121,Credit Card,FREESHIP,0,REG101449,Cust 6284,24.8,12-01-2023,12-03-2023,Cameron,3630.121,2,Medium
7/24/2024,West,Tablet,15,318.03,Store D,Retail,0.05,Diana,4531.9275,Gift Card,WINTER15,1,REG101450,Cust 9099,24.38,7/24/2024,7/30/2024,Wendy,0,6,Medium
04-12-2023,West,Chair,15,242.35,Store D,Wholesale,0.15,Diana,3089.9625,Cash,WINTER15,1,REG101451,Cust 3944,14.92,04-12-2023,4/19/2023,Wendy,0,7,Lower Medium
12/17/2024,North,Desk,3,82.09,Store B,Retail,0.15,Eva,209.3295,Gift Card,WINTER15,1,REG101452,Cust 6124,12.63,12/17/2024,12/26/2024,Ryan,0,9,Lower Medium
08-08-2024,South,Monitor,10,285.73,Store D,Wholesale,0.15,Eva,2428.705,Cash,WINTER15,1,REG101453,Cust 8533,26.68,08-08-2024,8/14/2024,Sophie,0,6,Medium
9/15/2024,East,Laptop,17,341.52,Store C,Wholesale,0.1,Eva,5225.256,Credit Card,FREESHIP,0,REG101454,Cust 1135,16.67,9/15/2024,9/22/2024,Eric,5225.256,7,Lower Medium
10-08-2023,South,Tablet,14,216.4,Store D,Wholesale,0.1,Diana,2726.64,Debit Card,WINTER15,0,REG101455,Cust 5638,40.74,10-08-2023,10-10-2023,Sophie,2726.64,2,High
5/23/2025,South,Phone,16,231.76,Store B,Retail,0.15,Bob,3151.936,Online,WINTER15,1,REG101456,Cust 1333,9.42,5/23/2025,5/27/2025,Sophie,0,4,Low
01-02-2023,South,Laptop,7,61.47,Store C,Retail,0.15,Eva,365.7465,Online,FREESHIP,0,REG101457,Cust 2394,14.44,01-02-2023,01-12-2023,Sophie,365.7465,10,Lower Medium
4/25/2025,West,Chair,16,484.01,Store A,Wholesale,0,Alice,7744.16,Online,SAVE10,1,REG101459,Cust 3988,9.65,4/25/2025,05-01-2025,Wendy,0,6,Low
3/31/2024,Central,Desk,2,55.08,Store C,Wholesale,0,Frank,110.16,Credit Card,FREESHIP,0,REG101460,Cust 4664,9.85,3/31/2024,04-04-2024,Cameron,110.16,4,Low
5/16/2024,North,Chair,19,368.85,Store C,Retail,0.1,Bob,6307.335,Gift Card,FREESHIP,0,REG101464,Cust 2496,35.37,5/16/2024,5/21/2024,Ryan,6307.335,5,Upper Medium
1/15/2024,Central,Monitor,4,159.54,Store A,Wholesale,0.05,Alice,606.252,Credit Card,FREESHIP,0,REG101467,Cust 4575,32.36,1/15/2024,1/21/2024,Cameron,606.252,6,Upper Medium
12/19/2024,Central,Laptop,15,150.15,Store C,Retail,0,Frank,2252.25,Online,WINTER15,0,REG101468,Cust 8054,35.94,12/19/2024,12/29/2024,Cameron,2252.25,10,Upper Medium
